28/11/2020,Average Tone,0
29/11/2020,Average Tone,0
30/11/2020,Average Tone,4.4266
1/12/2020,Average Tone,1.5613
2/12/2020,Average Tone,0.8475
3/12/2020,Average Tone,0.9971
4/12/2020,Average Tone,2.0737
5/12/2020,Average Tone,0
6/12/2020,Average Tone,0
7/12/2020,Average Tone,0
8/12/2020,Average Tone,0
9/12/2020,Average Tone,2.6555
10/12/2020,Average Tone,0
11/12/2020,Average Tone,0
12/12/2020,Average Tone,0
13/12/2020,Average Tone,0
14/12/2020,Average Tone,0
15/12/2020,Average Tone,0
16/12/2020,Average Tone,0
17/12/2020,Average Tone,-1.0209
18/12/2020,Average Tone,0
19/12/2020,Average Tone,-0.8012
20/12/2020,Average Tone,-0.4086
21/12/2020,Average Tone,0.1763
22/12/2020,Average Tone,-0.6557
23/12/2020,Average Tone,0.9829
24/12/2020,Average Tone,0
25/12/2020,Average Tone,0
26/12/2020,Average Tone,-0.2957
27/12/2020,Average Tone,0
28/12/2020,Average Tone,0
29/12/2020,Average Tone,0
30/12/2020,Average Tone,0
31/12/2020,Average Tone,0
1/1/2021,Average Tone,0
2/1/2021,Average Tone,-7.197
3/1/2021,Average Tone,0
4/1/2021,Average Tone,0
5/1/2021,Average Tone,-1.0308
6/1/2021,Average Tone,0.2805
7/1/2021,Average Tone,0.429
8/1/2021,Average Tone,0
9/1/2021,Average Tone,1.3756
10/1/2021,Average Tone,0
11/1/2021,Average Tone,3.1466
12/1/2021,Average Tone,0
13/1/2021,Average Tone,0.4261
14/1/2021,Average Tone,0
15/1/2021,Average Tone,0
16/1/2021,Average Tone,0.3945
17/1/2021,Average Tone,0.4104
18/1/2021,Average Tone,-1.3793
19/1/2021,Average Tone,0
20/1/2021,Average Tone,0.8101
21/1/2021,Average Tone,0.9602
22/1/2021,Average Tone,0
23/1/2021,Average Tone,-0.2991
24/1/2021,Average Tone,0
25/1/2021,Average Tone,3.7525
26/1/2021,Average Tone,0
27/1/2021,Average Tone,3.0464
28/1/2021,Average Tone,1.9608
29/1/2021,Average Tone,1.5929
30/1/2021,Average Tone,0.4232
31/1/2021,Average Tone,2.7628
1/2/2021,Average Tone,0
2/2/2021,Average Tone,1.4124
3/2/2021,Average Tone,0
4/2/2021,Average Tone,0.1139
5/2/2021,Average Tone,1.4679
6/2/2021,Average Tone,0
7/2/2021,Average Tone,0
8/2/2021,Average Tone,2.5759
