15/5/2020,Average Tone,-0.0043
16/5/2020,Average Tone,-0.3626
17/5/2020,Average Tone,-0.4709
18/5/2020,Average Tone,-4.8969
19/5/2020,Average Tone,0.5061
20/5/2020,Average Tone,2.0363
21/5/2020,Average Tone,1.0047
22/5/2020,Average Tone,0.4452
23/5/2020,Average Tone,0.9683
24/5/2020,Average Tone,-0.8895
25/5/2020,Average Tone,-3.9801
26/5/2020,Average Tone,0.8602
27/5/2020,Average Tone,1.8124
28/5/2020,Average Tone,-3.0391
29/5/2020,Average Tone,0.4562
30/5/2020,Average Tone,0.3532
31/5/2020,Average Tone,-1.6967
1/6/2020,Average Tone,-1.0471
2/6/2020,Average Tone,0.9162
3/6/2020,Average Tone,-1.0069
4/6/2020,Average Tone,-2.3174
5/6/2020,Average Tone,-0.5142
6/6/2020,Average Tone,0.325
7/6/2020,Average Tone,-2.2023
8/6/2020,Average Tone,0.3093
9/6/2020,Average Tone,-1.3631
10/6/2020,Average Tone,-3.2419
11/6/2020,Average Tone,-3.0552
12/6/2020,Average Tone,-1.7525
13/6/2020,Average Tone,-3.5208
14/6/2020,Average Tone,-0.982
15/6/2020,Average Tone,-1.1179
16/6/2020,Average Tone,0.7248
17/6/2020,Average Tone,1.8742
18/6/2020,Average Tone,0.1944
19/6/2020,Average Tone,1.0187
20/6/2020,Average Tone,-0.622
21/6/2020,Average Tone,0.82
22/6/2020,Average Tone,0.5274
23/6/2020,Average Tone,-0.0294
24/6/2020,Average Tone,2.1219
25/6/2020,Average Tone,-0.442
26/6/2020,Average Tone,0.7781
27/6/2020,Average Tone,-1.2556
28/6/2020,Average Tone,-2.5534
29/6/2020,Average Tone,0.3966
30/6/2020,Average Tone,2.6923
1/7/2020,Average Tone,0.9985
2/7/2020,Average Tone,-0.6599
3/7/2020,Average Tone,0.6437
4/7/2020,Average Tone,-1.0381
5/7/2020,Average Tone,0.3312
6/7/2020,Average Tone,2.6576
7/7/2020,Average Tone,0.2905
8/7/2020,Average Tone,0.756
9/7/2020,Average Tone,0.056
10/7/2020,Average Tone,0.0872
11/7/2020,Average Tone,1.5088
12/7/2020,Average Tone,-1.7959
13/7/2020,Average Tone,0.3793
